stream_group,stream_source,stream_family,sampling,time_window,time_window_code,time_window_name,drift_score,n_articles,left_articles,right_articles,feature_type
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-06,D,daily,0.6856833696805391,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-08,D,daily,0.8633541478186864,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-13,D,daily,0.7854778975657244,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-15,D,daily,0.785330672678098,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-18,D,daily,0.8627913032044987,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-20,D,daily,0.9383773443884874,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-21,D,daily,0.8960810016181879,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-23,D,daily,0.8720252977025003,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-24,D,daily,0.9344306267512911,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-25,D,daily,0.8725783332996545,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-26,D,daily,0.9124834991490319,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-11-27,D,daily,0.9013822336797918,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-01,D,daily,0.9350891558091662,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-03,D,daily,0.9361889127432623,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-04,D,daily,0.9056977454892817,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-09,D,daily,0.9299300671166207,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-11,D,daily,0.883868634619894,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-12,D,daily,0.9190256273535086,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-13,D,daily,0.9307143889880494,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-16,D,daily,0.8803077867205091,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-17,D,daily,0.7782720197842337,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-12-18,D,daily,0.8698330154113825,6,3,3,tfidf
